block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,31032338,left,1,NA,NA,1.090
practice,right_fish.jpg,null,right,31032338,right,1,NA,NA,0.539
practice,bowl.jpg,null,,31032338,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,31032338,right,1,NA,NA,0.591
practice,bowl.jpg,null,,31032338,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,31032338,left,1,NA,NA,0.692
practice,con_left_practice.jpg,congruent,left,31032338,left,1,NA,NA,1.803
practice,in_left_practice.jpg,incongruent,left,31032338,left,1,1,ci,2.207
practice,con_right_practice.jpg,congruent,right,31032338,right,1,1,ic,0.940
practice,nogo_right_practice.jpg,nogo,right,31032338,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,31032338,right,1,1,xi,1.487
practice,nogo_left_practice.jpg,nogo,left,31032338,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,31032338,NA,1,NA,NA,-1
test,con_left.jpg,congruent,left,31032338,left,1,1,xc,2.292
test,con_right.jpg,congruent,right,31032338,right,1,0,cc,0.660
test,nogo_left.jpg,nogo,left,31032338,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,31032338,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,31032338,left,1,1,xi,1.043
test,in_right.jpg,incongruent,right,31032338,right,1,0,ii,1.009
test,con_left.jpg,congruent,left,31032338,left,1,1,ic,0.859
test,con_right.jpg,congruent,right,31032338,right,1,0,cc,4.572
test,in_left.jpg,incongruent,left,31032338,left,1,1,ci,1.022
test,in_right.jpg,incongruent,right,31032338,right,1,0,ii,0.641
test,con_right.jpg,congruent,right,31032338,left,0,1,ic,0.724
test,con_left.jpg,congruent,left,31032338,left,1,0,cc,1.057
test,in_right.jpg,incongruent,right,31032338,right,1,1,ci,0.689
test,in_right.jpg,incongruent,right,31032338,right,1,0,ii,0.707
test,nogo_left.jpg,nogo,left,31032338,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,31032338,right,0,0,xx,0.754
test,in_left.jpg,incongruent,left,31032338,left,1,1,xi,0.874
test,in_left.jpg,incongruent,left,31032338,left,1,0,ii,1.107
test,nogo_left.jpg,nogo,left,31032338,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,31032338,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,31032338,right,1,1,xc,1.621
test,con_left.jpg,congruent,left,31032338,left,1,0,cc,0.760
test,nogo_right.jpg,nogo,right,31032338,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,31032338,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,31032338,left,1,1,xi,0.939
test,in_left.jpg,incongruent,left,31032338,left,1,0,ii,1.106
test,con_left.jpg,congruent,left,31032338,left,1,1,ic,0.707
test,con_right.jpg,congruent,right,31032338,right,1,0,cc,0.807
test,in_right.jpg,incongruent,right,31032338,right,1,1,ci,0.640
test,in_right.jpg,incongruent,right,31032338,right,1,0,ii,0.573
test,nogo_left.jpg,nogo,left,31032338,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,31032338,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,31032338,right,1,1,xc,0.691
test,con_left.jpg,congruent,left,31032338,left,1,0,cc,0.906
test,nogo_left.jpg,nogo,left,31032338,NA,1,1,cx,-1
