block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,31032336,left,1,NA,NA,1.234
practice,right_fish.jpg,null,right,31032336,right,1,NA,NA,0.791
practice,bowl.jpg,null,,31032336,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,31032336,right,1,NA,NA,1.128
practice,bowl.jpg,null,,31032336,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,31032336,left,1,NA,NA,0.696
practice,con_left_practice.jpg,congruent,left,31032336,right,0,NA,NA,2.723
practice,in_left_practice.jpg,incongruent,left,31032336,left,1,1,ci,2.307
practice,con_right_practice.jpg,congruent,right,31032336,right,1,1,ic,2.072
practice,nogo_right_practice.jpg,nogo,right,31032336,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,31032336,right,1,1,xi,3.946
practice,nogo_left_practice.jpg,nogo,left,31032336,NA,1,1,ix,-1
test,con_left.jpg,congruent,left,31032336,left,1,NA,NA,2.051
test,con_left.jpg,congruent,left,31032336,left,1,0,cc,1.204
test,in_left.jpg,incongruent,left,31032336,NA,0,1,ci,-1
test,in_right.jpg,incongruent,right,31032336,left,0,0,ii,3.310
test,con_left.jpg,congruent,left,31032336,left,1,1,ic,1.924
test,nogo_left.jpg,nogo,left,31032336,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,31032336,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,31032336,right,1,1,xc,1.175
test,con_right.jpg,congruent,right,31032336,right,1,0,cc,0.942
test,nogo_right.jpg,nogo,right,31032336,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,31032336,right,0,0,xx,1.390
test,in_right.jpg,incongruent,right,31032336,NA,0,1,xi,-1
test,in_right.jpg,incongruent,right,31032336,left,0,0,ii,3.138
test,nogo_right.jpg,nogo,right,31032336,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,31032336,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,31032336,NA,0,1,xi,-1
test,in_right.jpg,incongruent,right,31032336,left,0,0,ii,3.559
test,con_left.jpg,congruent,left,31032336,left,1,1,ic,2.774
test,con_right.jpg,congruent,right,31032336,right,1,0,cc,1.075
test,in_left.jpg,incongruent,left,31032336,right,0,1,ci,4.741
test,in_right.jpg,incongruent,right,31032336,NA,0,0,ii,-1
test,nogo_right.jpg,nogo,right,31032336,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,31032336,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,31032336,right,1,1,xc,1.605
test,con_left.jpg,congruent,left,31032336,left,1,0,cc,1.410
test,in_left.jpg,incongruent,left,31032336,left,1,1,ci,1.854
test,in_left.jpg,incongruent,left,31032336,right,0,0,ii,2.457
test,con_right.jpg,congruent,right,31032336,right,1,1,ic,1.546
test,con_left.jpg,congruent,left,31032336,left,1,0,cc,1.204
test,nogo_left.jpg,nogo,left,31032336,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,31032336,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,31032336,NA,0,1,xi,-1
test,in_right.jpg,incongruent,right,31032336,left,0,0,ii,3.044
test,nogo_right.jpg,nogo,right,31032336,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,31032336,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,31032336,right,1,1,xc,3.389
